web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1575035599-19808","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","zoluhwa","Love this Game","June 4, 2019","one of the best game i have played in a while. Love the story, i never got bored, there is a lot of story, plenty side quest...can't really say more than that since i'm still playing the game...so far not disappointed","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews"
"1575035447-19076","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Ripped Off By Online Game","December 20, 2018","RockStar charges a lot of money to buy upgrades to your character.  You can either either try to make the ~$500 you need to buy a pistol by taking 13 cents at a time off each bandit you kill or use gold which you can purchase for real money.  I paid 22 gold or approximately $10 for one gun.  The game cost me $55.  I decided that I would also purchase a saddle for my horse.  They have a panther saddle that opens up at level 91.  The game was showing the option to buy it at my level of 30 using ""Rank Up gold"" at a price of 18 gold bars.  I clicked BUY and the game transferred me to the Playstation Playstore to buy more gold.  I purchased $19.99 worth (55 gold bars) and then returned to the game where the saddle was no longer available to purchase.  I rebooted the game several times to no avail.  I contacted customer support and got an auto response.  They never bothered to make good on the purchase.  Now I am stuck with 55 gold bars and nothing I want to spend them on.  The online version has been very buggy.  I have been in countless competitions where I am doing well when I am suddenly disconnected from the server.  This is annoying enough but I really don't appreciate errors where I purchase gold to buy something and then I am told I can't buy it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1575035635-19986","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jessi McCall","Great game","January 18, 2019","Hubs loves it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1575035466-19169","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","G. Ramos","Great title with both action and chill parts","December 7, 2018","I love this game. There's so many side quests to do and many things to see in the game. The graphics are great and the views are stunning. It's sorry driven and your choices change your game a little bit. I love the different settlements in the game and the different people I meet. I recommend this game to anyone that wants a game that has both action packed scenes and modes for quiet and chill play.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1575035466-19173","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","John H","Slow and tedious.","October 31, 2018","I was really excited for this game but the awkward controls and incredibly slow pace ruin the immersion.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1575035665-20138","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Man those GRAPHICS","November 16, 2018","This game is an absolute work of art","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews"
"1575035443-19058","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jeff","Rockstar got a little overzealous.","October 31, 2018","Game is painstakingly slow and boring! I loved the first Redemption but this game is NOT on that level. Graphics look good! There’s a ton of missions but most are boring. The characters are weak and don’t draw you in like Marstons story. I’m 35 hours in but I don’t know how much more of my life I can waste on this game.
Update: I completed the game and bumped my rating up. The game does get better but it takes a long while! Scenery is gorgeous and missions are plentiful. There is a lot of glitches and the horse is clunky at times. I’m glad I stuck with it, but glad it’s over. There was a lot of crafting/customizing/upgrading to do but I passed on a lot of it. It was either too complicated or just wouldn’t work. Honestly, they tried cramming too much into the game.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1575035653-20085","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","nic1","Game is downloading but case came completly destroyed","January 7, 2019","We'll see if it dowloads and works but the case came completly destroyed so we'll see","3.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1575035462-19155","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","KAYEFFOMEGA","Immersive","February 27, 2019","Truly immersive and cinematic gameplay. Gorgeous graphics and realistic actions ajd animations. This game however is very slow.

If you dont enjoy taking your time and taking it easy. Or simply havinga relaxing game experience then this is not the game for you. At Certain times, the story is very exicting with the shooting and what not. But i think this game is a more relaxing gameplay experience than anything. Almost like youre playing a movie. I like to put it in cinematic mode and let it auto travel for me while i text on my phone then wait till i get to the next location. Then i continue plsying. I thoroughly enjoy this game. And there is A LOT to do with so many hours of gameplay.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1575035567-19652","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Shelby Jordal","Great!!","June 18, 2019","Challenging love it!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1575035718-20405","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sebastien Goutal","Sooooo boring and dull","November 10, 2018","After 7-8 hours of playing, I give up, this is just too boring and I am just wasting my time. All right the game is beautiful, but what is the point to have a beautiful game if it is boring? A lot of great games are indeed ugly, but they have a great gameplay. I really loved RDD on PS3, and I was waiting for this one with impatience. I am so disappointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews"
"1575035532-19480","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","EJ Moore","Must buy!!!","December 24, 2018","One of the best games of this generation!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1575035595-19795","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ceeb","Great game!","February 7, 2019","Son loves it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1575035671-20173","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazoncustomers","I thought it can be better","February 19, 2019","I thought it can be better","4.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews"
"1575035585-19738","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Harald","Love it.","December 9, 2018","If you liked the first game and GTA, then you will love this one too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1575035633-19982","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Shayon","Great game worth the purchase","December 24, 2018","Great campaign so many things to do. Currently online is lacking in activities but that will be fixed eventually. Would recommend","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_96?ie=UTF8&pageNumber=96&reviewerType=all_reviews"
"1575035441-19048","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J. A. Lovell","Beauty is only skin deep","November 1, 2018","I was really looking forward to this... the previous game was amazing, and seeing an improved next step was quite exciting. And though the visuals, environment & details are among the best I’ve ever experienced, the game itself is a disappointing exercise in futility, plagued with clunky controls, endless tedious chores, and a staggeringly slow pace. To top it off, the game feels hollow, and it’s difficult to care about the characters.

It’s an extremely beautiful game. It just isn’t fun.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1575035653-20076","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Felipe Torres","Excelente titulo.","November 19, 2018","Gráficamente increíble, cada partida encuentro detalles asombrosos","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1575035708-20346","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","AircrewUp","Buy in's $40 stranger.","October 19, 2019","And buy in you must. If you're willing to buy into the simulation aspects of the game, and happen to love the Old West, you will forgive the game it's foibles here and there. I spent a lot of time just ""out"". Riding trail, breaking horses, hunting. The really ""emergent"" experience in the sense of interacting with the game's systems to find my entertainment. Not that the quests aren't good. The main story line is fine, though there's some cliche moments there where I deeply wanted to smack Arthur, but it all comes together well at the end. The side quests are where the really good stuff's hiding though. There's a couple quests where you hang out and hunt with an old Civil War vet that really stood out in my mind in particular. There's also some sillier stuff like you'd expect from Rock Star hiding out there.

For those of you who want to enjoy more about the West, or have found a new interest in gunslingers, I strongly suggest the book Triggernometry by Eugene Cunnigham, which is filled with first hand accounts of some of the larger than life legends, good and bad, that populated the real American West.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_133?ie=UTF8&pageNumber=133&reviewerType=all_reviews"
"1575035637-20003","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jordan johnson","Crouch fest","November 6, 2018","Great game only a few hours in and I'm wanting to run but I'm just crouching all the time l","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&pageNumber=98&reviewerType=all_reviews"
"1575035515-19403","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kevin","Great game","January 6, 2019","I really enjoyed the story and the graphics are great. I’m not used to PS4 controllers but the gameplay seemed standard for these types of games.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews"
"1575035659-20110","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ronnie Boquier","buen producto","January 27, 2019","excelente calidad","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews"
"1575035585-19745","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jeremy","It is a very heart felt game","November 7, 2018","Best game I ever bought recommended highly","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1575035692-20273","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","specialguest","Did they forget to make it fun?","October 30, 2018","A must own. A technical masterpiece. A once in a console achievement. Beautiful. Impressive. But fun and addictive gameplay? Maybe not.

The cons:
Obtuse menus
Mediocre camera and controls
Slow pacing

Any AAA action adventure or RPG game today should have impactful character/weapon upgrades, some sort of meaningful skill progression, and an inticing loot system that grabs your interest. These essential elements are all shoved to the back seat in RDR2.

Far cry 5 has it
God of war has it
Horizon zero dawn has it
Fallout 4 has it
Witcher 3 has it

The list goes on and on...

Rdr2 does not really have it.

*update*
As an rpg fan, I have no qualm with 60-100 hour games, but I had to move on from rdr2.
I did get into the story despite the slogging gameplay. But i could just not bring myself to finish the game. By chapter 5, I was tired and done with the slog. I have other games to start. I read a story summary and watched ending vids on youtube. Moving on now. It's too bad. It was just 10-20 hours too long for no good reason.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&reviewerType=all_reviews"
"1575035483-19248","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sasha","Great game","November 4, 2018","Awesome game. I didn't even play the first one, but after watching my husband play this one, I just had to try it. My only complaint is that for the world being so huge, it's a little bit empty.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1575035689-20253","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jasper Marion","Red Dead Redemption 2 = Far Cry 2 in all the worst ways","November 9, 2018","Man, I was so stoked to get RDR2.  I loved the RDR when it came out and have been counting down the months for RDR2.  I was so excited, I actually went out and bought a PS4 just to play this game (I'm normally more of a PC gamer).

25 hours into it, I gotta say, I am incredibly disappointed.  Over and over again, I find myself recalling Far Cry 2.  That was a really incredible game with SO many positives qualities, but ultimately a flawed and disappointing production.  For those that don't know, Far Cry 2 created a vast open world, good story, great immersion, and quality game play...with annoyance after needless annoyance that just sucked the joy out of it.  In Far Cry 2, if you run for more than a few seconds you get out of breath and slow to a crawl.  You had to take malaria pills constantly or you'd get sick and stumble around.  You couldn't fast travel and had to drive literally everywhere in lousy cars that were slow and boring.  Bad guys attacked you constantly and respawned, making your constant treks across the wilderness feel like massive chores instead of fun action sequences.

With RDR2, it's like none of the developers paid any attention to all the failures of Fry Cry 2.  Indeed, it's like they went double-down on all the annoying aspects of that game, while tossing in a few more for good measure.  The most frustrating thing about this, is that--like Far Cry 2, there's actually an amazing game underneath the stupidity.  The soundtrack, graphical design, and character acting are all exceptional.  The story and characters seem pretty good so far and I really do enjoy exploring and doing all the things the game offers.  The sense of exploration is incredible and the detail and hard work put into making the world seem real and alive is really commendable.  On the other hand, the game team seems to have decided that more ""realism"" also meant the inclusion of boring chores and animations.

Video games are, in general, ""simulations"" (sims) of something.  RDR2 is a simulation of cowboy life.  All sims struggle with how far they want to go in simulating real life, but most seem to understand that the key is simulating the ""fun"" parts, while ignoring or vastly underplaying the ""chore"" or ""boring"" aspects.  The ""fun"" parts of being a cowboy include gunfights, racing around on a horse, hunting, fishing, robbing banks, quickdraws, etc.  Things that could be a novelty the first few times include realistic depictions of things, like skinning an animal, eating, brushing your horse.  The first few times you see it, you think, huh, it's cool how realistic they made that.  Then you realize you have to see them over and over and over again.  Worse, they are mandatory!  You have to eat in this game to survive.  You have to hunt to eat.  You have to skin the animals to get the meat to eat.  You have to brush and feed and compliment your horse to keep it happy.  You have to cut your hair, change your clothes, and bathe.  On and on, the game literally gives you ACTUAL VIRTUAL CHORES to do -- that you MUST do -- just to play the game.  Adding to this, they make all these things take FOREVER!  The animation for looting a dead bad guy takes 5 seconds.  If you have a shootout and kill 30 guys and want to loot them all, expect to spend about 3 minutes doing nothing but watching the same painfully slow animation over and over again.  5 seconds doesn't sound long until you play the game and realize what a stupid amount of time is literally wasted.  That is just one example.  In RDR, I thought the time spent depicting animal skinning was just about right.  It was long enough to convey the point and hint at being annoying, but not enough to actually be annoying.  With RDR2, they were like, nope!  Let's turn it into the most laborious activity possible and make sure our players know EXACTLY how real cowboys skinned animals! It's so painful it's just stupid.  You kill the animal, then find the animal, then walk around it trying to get the controls to notice it, then skin it.  That animation takes FOREVER.  Do I really need to see exactly how to skin an animal in real life?  Really?  Then after you skin the animal, you still have to carry the skin over to the back of your horse and drop it off.  After that, you have to go back to the now-skinned-animal, pick it up, and then stash it on your horse.  The whole process just feels agonizingly slow and pointless.  This is exacerbated by the painfully wonky controls and then multiplied even more by how SLOW everything in the game.  Horses run painfully slow and get exhausted way too fast, slowing you down even more.  The map is massive, but there is no fast travel so it means you just spend hours doing nothing but running back and forth trying not to killed in the process.  I literally find myself avoiding doing ""fun"" things like gunfights and stuff because I know I'll have to stop and set up camp and eat and rest just so I can continue on my way afterwards.  It makes everything just feel like a big painful chore.  The NEEDLESSNESS of it all is what annoys me the most.  Why are players forced to walk at a snail's pace through camp?  Why do we have to see the animation every single time the player loots someone in such laborious detail?  I know they emphasized realism and I do appreciate that...for the first few hours.  After that, I just want to have fun and enjoy a cowboy ""sim"".  That's what RDR was.

Why not just give the option to skip animations like other games?  Or show the animation the first few times and then make it an option?  Why not speed it up a bit?  They actually do this for things like eating, which goes pretty fast.  Why not for skinning animals or looting bad guys?  Why am I more concerned about how much food my underweight character is eating or how dirty he is instead of how I'm going to take down the next group of bad guys or what gun I get to carry?  It's not fun worrying about feeding, bathing, cleaning, grooming, dressing for the right weather, etc, or at least not constantly.  Make those things optional or at least much less important--even vital--for the game to be played.  Make bonding with your horse by brushing, feeding, and being nice to them an optional or occasional thing, not something you have to do constantly just to keep them alive and running!  I know it's realistic.  I get it.  That's not the point.  Clearly, the game makers were fine ditching realism for some things, like the insane amount of bottles and cans you can carry around, or not making us watch the character relieve himself.  So if they are fine breaking reality for some things, why insist on it for all these others?

RDR2 is just a shameful waste of an amazing opportunity.  Like Far Cry 2, this was a ""should have been great"" that killed itself with it's own stupid adherence to realism at the expense of fun.  That said, if they could patch the game and fix some of these things, I absolutely think the game would be a 5 star favorite of mine.  As is, I'm pretty much ready to sell it back to Amazon.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Red-Dead-Redemption-2-PlayStation-4/product-reviews/B01M5DZ525/ref=cm_cr_arp_d_paging_btm_123?ie=UTF8&pageNumber=123&reviewerType=all_reviews"
