web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1575314770-34831","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christian","Love them","October 2, 2019","They're awesome! I work in a very noisy manufacturing facility and it cuts the noise down a lot even without playing anything. Comfy and the battery lasts a good bit.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&reviewerType=all_reviews"
"1575314724-34645","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jbnszk","Definitely the industry leading noise canceling headphone","December 16, 2018","I chose these Sony WH1000XM3 headphones based on reviews from Amazon, CNET, Tech Radar, and more, and trying them in a store. Noise canceling was my main requirement, second was comfortable, over the ear.

I bought a Bose Series 1 and returned them next day and ordered the Sony. Simple controls, quick Bluetooth connection, beautiful adjustable sound, and extremely comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&reviewerType=all_reviews"
"1575314540-33990","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","TheGeeDawg","Better than Bose QC35 II","September 21, 2018","I originally ordered the Bose QC35 II. They were extremely comfortable and the noise canceling worked well. The thing is the Bose QC35 II sounds very  good but not great. Its flat signature is good everything but great at nothing. It’s like they don’t want to offend anyone.

These Sony’s were released a week after I had the Bose and based on professional reviews it appeared Sony hit a home run. I still wasn’t convinced so I went to my local Big Box store and tried them. WOW! I returned the Bose and never looked back. These headphones do everything the Bose does except a little better. And I mean everything (sound, NC, codecs, features, battery life, app) Comfort is equal with the Sony redesign.
The only + for the Bose is it connects to multiple devices at once. That’s not something I care about but I thought it was fair to mention since that may be a deal breaker for some people.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1575314843-35089","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","S.C.","Great quality","August 14, 2019","Husband loves these, he uses them at work and now can't live without them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews"
"1575315013-35819","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jacob Staley","Great!","February 11, 2019","I love them","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_188?ie=UTF8&pageNumber=188&reviewerType=all_reviews"
"1575314967-35596","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Trevor","Lacking in Bass","July 17, 2019","These don't seem to have much bass punch. Overall i think they are good, but could use a bass boost.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_166?ie=UTF8&pageNumber=166&reviewerType=all_reviews"
"1575314686-34486","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","A great pair of headphones","September 4, 2019","I bought this pair of headphones because I have to travel for work, and these make flying much more enjoyable.  With regular ear buds I could still barely hear music or movies, but the sound quality and noise cancelling ability of these are great.  For me, they are very comfortable for hours at a time, the longest I usually wear them is 4-5 hours.  My ears can feel a bit warm if the room or plane cabin is warm, but otherwise I don't really notice them.  The ability to cover the headphones and be able to hear without taking them off is a nice feature that I ended up really appreciating.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1575314693-34521","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ash","Great sound, finicky controls, terrible construction","March 2, 2019","In some ways, these are one of my favorite purchases in recent years. They sound great, but for $350 headphones, the build quality is poor.

Only weeks after starting to use them, the part of the casing that houses the sliding part of the headpiece started popping open (causing the headphones to no longer be usable).

It started as an occasional nuisance, where you could click it back in, but eventually would no longer stay, causing me to need to tape the casing together.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews"
"1575314815-34966","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","grant","Life altering","March 30, 2019","Had a couple of people next to me talking on a flight for hours. They sounded like they were 100ft away and forgot about them as I listened to a podcast.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&reviewerType=all_reviews"
"1575314947-35505","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","keenan Flynn","Awesome noise cancelling headphones","September 17, 2019","Sounds great love these headphones the only complaint I have is the on the right earcup the speaker sounds a bit loose but other than that , I love it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&pageNumber=157&reviewerType=all_reviews"
"1575314808-34934","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sabhay S.","Great headphones with 1 chink in the armor","January 19, 2019","Every thing about these headphones are great and especially if you have came for just listening to or producing music. The mic quality is bad tho, so like if u intend to make a lot of calls then this isn’t a good option for you. The noise cancelling is amazing on these (probably the best in the market right now) and sound quality is also top of its line, quality is good, battery life is amazing, and comfort is decent.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_100?ie=UTF8&pageNumber=100&reviewerType=all_reviews"
"1575315015-35823","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JOSE RICARDO DAVALOS DIAZ","Great product","April 20, 2019","Great product, no complains","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_189?ie=UTF8&pageNumber=189&reviewerType=all_reviews"
"1575314929-35427","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","tyger115","Awesome Headsets","January 31, 2019","Don't waste your money on Bose products. Sony is the way to go. Sound quality is ten times better as well. I'm not a big on wireless head sets , however  the Sony WH1000XM3 are flawless.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_149?ie=UTF8&pageNumber=149&reviewerType=all_reviews"
"1575314536-33978","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Patrice782","I wanted to love these Headphones","April 1, 2019","I just want to start of by saying that I really wanted to love these headphones!

The Pros:
Sound quality is amazing, I don't think I've ever heard a pair of headphones sound this good. The bass is pronounced but not overbearing and the mids and highs are crisp and clear. It's also worth noting that the equalizer on the app is fully customizable and unlike many other headphones, you can actually notice the difference when making any changes in the EQ settings.

The Noise cancellation was great too, I don't think I was blown away as much as many reviewers on youtube have expressed but these headphones did a great job of reducing a lot of ambient noise. Just don't expect them to block out people's voices.

The look and feel of these headphones is top notch. They have a certain minimalistic look to them that screams quality, and the touchpad controls were really convenient to use.

They are extremely comfortable to wear (minus the sweaty ears after extended amount of use). And they don't feel too heavy on your head.

The battery life on these is also amazing! and USB-C definitely takes that to the next level with the quick charge feature.

Now for the cons....

Quality Control; like many other users have expressed, my headphones had a strange scratching or popping noise in the right ear cup when Noise Cancellation was tuned on. This noise would stop and go away randomly and it was really noticeable and irritating when playing music at low volumes. Now I know what you're thinking? Maybe I had a bad pair and I should exchange them for another? ... I gave Sony the benefit of the doubt and I exchanged these headphones, 2 TIMES! All three pairs had the same popping noise issue. One of them had the issue on both ear cups. For $350 headphones, this isn't something I was willing to deal with.

Multi-pairing; One other major issue I have with these headphones is the lack of a multi pairing feature. You can really only pair with one device at a time while using these and if you want to switch to another device, then you have to unpair from the previous device before you're able to pair with the new device. This seems like a minor issue to deal with but if you use multiple devices, say an iPad, computer and phone to listen to any type of media throughout the day, this can quickly become an inconvenience. This is especially true if you're already used to the quick pairing features of any Beats headphones, or multi pairing features of Bose Headphones.

All in all if you're ok with having to play the lottery with quality control when ordering these headphones or if you're not worried about having to pair multiple devices while listening, then these headphones might be the ones for you.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1575314866-35166","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Shawn Kennedy","Love these","September 26, 2019","Wear this a lot. Thank you","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_123?ie=UTF8&pageNumber=123&reviewerType=all_reviews"
"1575314838-35065","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tahir Yasin","Noise Cancelling","April 18, 2019","Best headphones I ever owned, I have tested B&O, Bose, Beats. The sound quality and battery life is great, very comfortable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews"
"1575314604-34184","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cindy Ngo","Used to hate headphones, now I can't travel without these!","October 14, 2019","Holy moly, these are hands down the most comfortable headphones ever! I have no idea what the cushions are made of, but they are so comfortable. My ears never feel squished.

In terms of music, it was just pure bliss the first time I used them. The sound quality is just off the charts along with the noise cancellation option. It doesn't drown out all of the loud noises around you, but it does help tremendously.

The Sony Headphone app also lets you play around with different settings, allowing you to fine tune your music preferences.

Having USB C charging is a huge factor of owning these, as it's one less cable I have to carry around. All of my friends and family that I've let try it on fall in love with it instantly.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1575314709-34586","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jorge","This is another level of feeling music!!!","February 16, 2019","I have been using the headphones for almost two weeks and I don't have words to describe how good is the sound quality. Really, after using these headphones it is really difficult to go again to regular earphones. You simply feel the beat in a way that is difficult to explain. Even with maximum sound, I haven't felt pain in my ears. I can easily use the headphones the whole day. Also, the battery is so good. It can really last the whole day or even more. I literally listen the whole time so these batteries are serious things.
It is true that switching between devices is not as easy as it should be. Nevertheless, the product is so good that in the end, you get used to.
Definitely, if you are so sick for music as I am, then getting this pair will upgrade your sickness to levels difficult to reach.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&reviewerType=all_reviews"
"1575315022-35855","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","BS","Nice.","August 5, 2019","Very nice.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1575314942-35489","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sean L.","In This World You Get What You Pay For","June 17, 2019","The noise canceling is great and music sounds wonderful in this headset. You won’t be disappointed just download the app and enjoy. Set up was easy and pairing was simple.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&pageNumber=155&reviewerType=all_reviews"
"1575314608-34202","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","GT/ Music Expert","Want to multitask ? Sony WH-1000X  M3 are the way to go","March 10, 2019","I work from Home and get distracted but my surroundings, I need to answer calls and enjoy the Mobility.
The Sony WH - 1000X M3 are Perfect to focus on Work and enjoy Great Sound at the same time. The Headset is great for travel and going on long trips. I love the details you can hear out of each Song, Deep Base, and hights matter fact the app allows you to adjust like in the old days,,,,, with an Equalizer! I highly recommend the Sony!  WOWWWWW","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1575314982-35664","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Max","Fantastic comfort and sound quality.","April 12, 2019","Great for every day in an open office","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews"
"1575315031-35894","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Vernon E. Parker III","What Pro Reviewers fail to mention...","November 14, 2018","I bought these headphones because I had some extra cash, I am a tech-aholic, and I wanted to offload my barely one year old Sony WH1000XM2 to my father who asked me for some headphones. I may end up giving him the news model because it is most definitely not worth the upgrade price. The ads will dazzle you with fancy terms like Liquid Crystal Polymer drivers or fast charging, the reality, in simple terms, is that these headphones are marginally better sounding than the previous model. What makes these headphones different aside from all the fancy new tech built into them is this, they are designed for people with bigger ears and bigger heads. The padding which was ample on the older model was thicker. The new driver technology in the headphones sounds marginally better which amounts to basically nothing since the older model sounds exceptionally good. You'll hardly notice the better sound since the key feature in the noise cancelling headphones is worse in the new model, that being the noise cancellation. That thick cushion layer in the old model helped with the noise cancelation, any pro-reviewer that tells you the noise cancellation is better with the new model is a shill and I will stand by that statement. I use my headphone primarily at the gym (I am in the military) and the difference is quite clear. When wearing the older model, I barely head the grunts, chatter, or equipment from the other people using the facility even when I am not playing music. I have to turn the music up on the newer models to block out most of the ambient sounds since the thinner cushioning does not block out anywhere near that level of noise. Noise cancellation on any headphone that lays claim to that term is a combination of lots of things including the technology. The tech only goes so far. Yes it is excellent software based sound cancelling but without the extra cushioning it is wasted. Does the new model sound better, just a little. Not the current over $300 price they are charging better. Are they more comfy, to me no. But if your ears and head are bigger than mine, probably a great deal. It is most certainly not worth the price they are asking for if you own (and are happy with) the older model, definitely not worth the upgrade. Wait for some truly incredible headphone breakthrough before you upgrade, buy the older model which is the sam price.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_196?ie=UTF8&pageNumber=196&reviewerType=all_reviews"
"1575314595-34145","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Anon","Great Sound, Easy to Use","December 7, 2018","I put off buying noise cancelling headphones for a long time because, for the same price, you can get great studio headphones with better sound quality. These headphones sound great though, and for most listeners will have sufficient sound quality. I haven't tested the battery life yet, but the features are great and they are fairly comfortable.

I'd recommend buying a longer USB-C cord though, unless you only ever plan to connect them to your computer. The cord is only a few inches long so it won't work if you want to use a wall charging block.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/product-reviews/B07G4MNFS1/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
