web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574951299-11591","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Clements1995","Four Stars","October 4, 2017","Perfect for the beach","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574951278-11536","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jessica S.","No for I phone 8","September 8, 2018","These are nice but don’t work for the new iPhones. The home button doesn’t work when being pressed through the plastic. I have an iPhone 8","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951274-11535","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cyn","Got the wrong size","August 11, 2019","Looks like they would have worked fine for the right phone though","3.0 out of 5 stars","",""
"1574951287-11562","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lindsay Moore","One Leaked","August 6, 2018","UPDATE:  They are willing to send me a replacement since one of them ended up being defective.
The black one seems to work fine, but the blue one leaked.  Makes me skeptical about using the black one since the other is defective.","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574951287-11564","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Janet Thietje","Looks great.","July 18, 2018","came in time for trip next week. Looks great.","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574951278-11538","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","eraser1369","Great product","June 26, 2019","Works great and I would definitely recommend buying it","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951299-11589","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Pat","Five Stars","December 19, 2017","Worked perfectly for vacation at the beach","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574951274-11529","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J Dean","Great Product. It works!!","October 16, 2017","These worked great! No water got in except for when opening it up and the water from the outside dripping in. Sometimes it is difficult to use your phone b/c of the water on the outside but it will work 95% of the time. If you are using this only to keep your items dry, I'd definitely recommend. I dropped my phone at the bottom of the ocean while snorkeling(it was down there, for about 5minutes) and when I got it back it was still completely dry!","5.0 out of 5 stars","",""
"1574951287-11565","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael Evans","small/thin","July 8, 2019","Have to take phone out of phone case to use-- otherwise its perfect!","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574951278-11539","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Caseyfromthesouth","They work well","July 29, 2018","Used these on our beach trip. They worked perfectly to keep our phones and other small belongings dry. The lanyard is a little flimsy. It’s made out of ribbon material. I will purchase a new lanyard to attach to it on our next trip. Other than the lanyard part, it is a great product and glad I ordered.","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951274-11528","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Case is great but beware iPhone users","June 15, 2018","This case is great at what it’s supposed to do, protect the phone from water. Touch screen still works through the phone and camera takes good quality pictures underwater. However with recent iPhone models (mine is a 7 but same for 8 and the pluses) the home button is not an actual button and doesn’t work through the plastic case, it needs an actual finger touch to work. This made it hard to use my phone in the case. Still giving 5 stars because that is apple’s problem not the case.","5.0 out of 5 stars","",""
"1574951299-11594","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amanda Rose","WORKS GREAT AND FLOATS","April 4, 2018","These are great! Seals tightly, easy to use, phone still accessible thru the plastic. I tested them for 30 mins in the sink before putting my precious phone in it, and not a drop of water leaked into the case. Also - THEY FLOAT!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574951274-11532","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Karen Tauriello","Don’t waste your money!","June 26, 2018","Garbage. Don’t waste your money. Both broke within minutes of putting our phones in them. Clear plastic just rips off the hard plastic closure, rendering the whole thing useless. It happened twice, with both cases. One right after the other. Right before we were going to go in the water at the water park. So disappointing. Infuriating, actually.","1.0 out of 5 stars","",""
"1574951274-11534","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christina Hamilton","Awesomesauce","July 11, 2018","Great product. Works awesomely! Only concern is my phone got to hot when it was in it for a long period of time. But the pictures i was able to get were fantastic!","5.0 out of 5 stars","",""
"1574951291-11568","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Raymond Hellman II","Four Stars","June 21, 2017","Good product","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1574951278-11545","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Joaleene Martin","Good product","June 1, 2019","Good product. Bought for my kid to use during spring break and it kept her phone from water and sand damage","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951295-11576","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amy Cooper Feferman","The cases don't allow you to push the home button ...","September 1, 2017","The cases don't allow you to push the home button on the iPhone.

One of my cases came without a lanyard.","2.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1574951299-11587","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jenna farris","Got them a day early and I love them! Can’t wait to use them on the ...","April 8, 2018","Got them a day early and I love them! Can’t wait to use them on the beach and riding four wheelers!","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574951282-11547","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Nicole","Did the job","October 4, 2017","My only complaint is that there is a plastic slot/loop thing (for the Velcro strap that comes with it I assume) on the actual bag which caused you to either have to risk it blocking your picture or have it block your screen so you can't make sure stuff is in focus.","3.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574951291-11575","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","torres","Satisfecha la la compra","August 14, 2019","Excelente😍😍","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1574951282-11555","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Bulldogsx2","I really liked this idea and it did keep water and sand ...","August 14, 2017","I really liked this idea and it did keep water and sand away but I could not press my phone buttons.","3.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574951287-11559","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kelly J","One Star","January 22, 2018","Terrible. Broke the same day.","1.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574951287-11560","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","monica f. horne","Underwater music","June 22, 2018","My kids absolutely love these! They enjoy the fact that they can listen to their music while swimming. Thanks","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574951282-11551","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","gail bishop","Five Stars","January 21, 2018","Teens loved them and are taking them on their rip to Costa Rica.  Maybe it will save one phone.","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574951291-11567","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sasha G.","Four Stars","September 22, 2017","Good buy","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1574951278-11543","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mary","Works well!!!","June 29, 2019","Used at beach, works!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951278-11542","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Works exactly as promised.","October 12, 2018","This waterproof case worked great for our beach vacation. Kept our phones free of sand and water. Touchscreen worked fine. My daughter took pics with hers while in the ocean. (See Photo).","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951282-11548","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sage Ryan","Definitely waterproof and sealed right but the new HOME button ...","July 31, 2017","Definitely waterproof and sealed right but the new HOME button on the iPhone 7 won't respond when it's in this case because it's no longer an actual depressed button.","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574951274-11533","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Brynn Erickson","Works well! But remove bulky cases first","July 6, 2018","Ordered this for my friend and I to use on our beach vacation. Worked well but it was hard to get my phone out of due to the plastic shrinking ever so slightly under the hot sun and me having a large life proof case. But it worked well otherwise! It was easy to put our phones and credit cards in and not have to worry about anything else!","4.0 out of 5 stars","",""
"1574951299-11590","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","KATIE","Used them at the beach!","August 12, 2018","Worked perfectly for my purpose.","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574951282-11549","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Maritza","Great Product","December 19, 2018","These cases came in super handy while on vacation and they worked perfectly. No leaks whatsoever and the videos and pictures came out beautiful.","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574951278-11537","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","VA Mommie","Worked great","October 7, 2019","Worked well at the beach for sand and water","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951291-11574","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","K.Eminger","Cheaply made. Bought this to take to the beach ...","May 28, 2018","Cheaply made. Bought this to take to the beach. It was a tight fit for my iPhone and ripped the time I even used it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1574951287-11561","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Allison","Good product","July 24, 2019","It does what its supposed to do. I just would not put it under water.","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574951295-11578","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christa Harlte","Condensation","June 28, 2018","Be careful in hot weather it can create condensation and ruin your phone","1.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1574951282-11553","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mon","Kept my phone dry and sand free!","August 4, 2018","Kept my phone dry and sand free atthe beach. I did not wear it into the ocean.","4.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574951299-11586","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","David N.","Five Stars","July 24, 2017","awesome product","5.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574951278-11541","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. Chan","no water got into my case while i took this ...","January 30, 2018","no water got into my case while i took this to the lake (and was in the water as well). a little hard to touch screen through plastic but it does work","3.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574951291-11573","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JLar","Three Stars","July 2, 2018","Be aware these do not work with iPhone finger print","3.0 out of 5 stars","Next page→","https://www.amazon.com/WJZXTEK-Universal-Waterproof-Luminous-Compatible/product-reviews/B06WWKZ6W1/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
