web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574896716-209","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Value","January 27, 2019","Great price for a great product","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1574896858-844","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Leiany","Serves its purpose","October 2, 2019","Good price works well","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews"
"1574896716-207","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Byron Joseph Young","Perfect for the Switch","November 8, 2019","Perfect for my Switch. Easy transfer of the old games and installation of the new.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1574896783-501","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Aaron Stillman","Yes.","August 14, 2019","Great product. Super cute. Much games.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1574896845-783","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jeremiah","Value!","July 24, 2019","This is a great product, also at a very good price point!","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews"
"1574896688-77","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","A. S. Thinker","Fit and worked first try","September 11, 2019","Had to play BOTW and this doesn't disappoint.  Holds a lot of save data, I remember the old days when you had to have separate cartridges to get save data, now it's slim and small and workable","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1574896863-865","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christian Chacon","Item received","November 8, 2019","Item received in mint condition thanks","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
"1574896719-211","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jason C.","Yup!","April 27, 2019","On sale, it was totally worth it. The logo keeps it from wandering off into other devices.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1574896703-142","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","._.","Its extra storage","May 26, 2019","I don't know why there would be negative feedback on this if there is any. I mean it's just storage nothing more nothing less","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1574896739-307","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sergio Rodriguez","Lo que esperaba!","September 14, 2019","Pues si no puedes estar pagando lo que cobran en México mejor descargalo d la eshop se nintendo!","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1574896803-594","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kweli Domena","Definitely worth the money","December 27, 2018","This Micro sd had fast shipping and has enough space to fit my switch needs.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&reviewerType=all_reviews"
"1574896810-623","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jeff","awesome","March 19, 2019","very good product for it’s price!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1574896832-725","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lucas Perez","Precio calidad","October 31, 2019","Excelente tarjeta funciona súper bien y un precio correcto vale la pena","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1574896716-202","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Antonio","Good deal","November 7, 2019","Definitely the best deal out there. Don't buy this from Walmart (if the even have it.) They're charging close to 60 for the 64gb one. Don't waste your money. Save it by buying it hear","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1574896781-491","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Josué Eduardo Rodríguez Salgado","Bueno","August 13, 2019","Bueno","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews"
"1574896819-670","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Benjamin Williams","Great product","February 20, 2019","This product is exactly as described.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews"
"1574896830-713","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","zachary smith","Worth it","September 19, 2019","I feel like this was the best deal I had found and well worth the upgrade to your switch.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1574896716-206","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","dmMatrix","Does the job and holds the memory lol","October 28, 2019","Zero issues. This thing works perfectly as it should.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1574896707-166","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Samantha G.","Works with Nintendo switch","November 22, 2019","Bought for my sons NINTENDO switch.  Easy to install and a ton of extra space.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1574896761-407","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","LR","Great for people who buys digital games.","June 9, 2019","Now I can download multiple games from the store!","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1574896801-585","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Damon","Does it's job.","February 26, 2019","It works","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&reviewerType=all_reviews"
"1574896860-860","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gabriel israel","Cheap and official","May 2, 2019","Only card I’d recommend for your switch. Period","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews"
"1574896863-867","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Liam Guzy","Great card","November 25, 2019","I love it, I feel that it was made just for the switch by the star Sprite on it","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
"1574896752-363","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Arturo Benitez","work good","July 31, 2019","work good","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews"
"1574896683-56","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mirpanda","Nice sd card","March 5, 2019","Works great and as advertised. Haven't had any issues downloading games to it or deleting games from it. Watch out though because if your a die hard Nintendo fan and like storing your games on an SD card this might run out quick (breath of the wild takes up around 14gigabytes) . For the average player this is more than enough.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1574896847-797","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Drea","Don’t buy","April 19, 2019","It messed my game up always saying remove disc that’s crazy it was suppose to be brand new.","1.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&reviewerType=all_reviews"
"1574896759-392","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michelle","Get this if you just want the design","September 12, 2019","Looks nice and works right out of the box, but it's more expensive than the regular one. So I suggest just get the regular one unless you like Zelda themed items.","4.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews"
"1574896752-362","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Deirdra Strangio","Perfect for the Switch","April 25, 2019","Perfect for the Switch","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews"
"1574896701-136","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ian Ransford","Works just as advertised","July 8, 2019","Works just as advertised. Had to look up where exactly it went in the Switch but that was a small bump. Adds much more space and I love it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1574896814-646","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tam Nguyen","Only 119 GB!!!","July 20, 2019","Would give 5 star but card memory is only 119 GB. Not 125 as advertised.","4.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&reviewerType=all_reviews"
"1574896854-830","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","El Tigre","great item","August 28, 2019","will buy again","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews"
"1574896710-174","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gabe Villa","Amazing product!","November 11, 2019","Just as another review stated, the SD card actually allows for 59.4 GB of storage presumably because of a system software update that is necessary to use the card. But nonetheless it is an amazing product and exactly what was advertised. I bought my 64 GB card for only $15! Such an amazing deal. Would definitely buy again when i’m low on storage!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1574896679-39","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ronnie","A little goes a long way","July 25, 2019","This is great for those of us who don't download all of our games, I'm more into physical versions of games. The only complaint I have is that it not exactly 64 GB it's actually 59.4 GB but honestly I probably won't end up filling it anyway. As you can see by my pic I have only used 14.7 GB of the I internal memory and I have 17 titles on there already, so you should feel confident that this will be enough for the average gamer.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574896801-588","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","GamerJB","It Works and has Space!!!","August 31, 2019","The sd card works I had no trouble using it. I place about 4-55 games on it and still had space 18 of the game are physical and the rest was digital.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&reviewerType=all_reviews"
"1574896734-289","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Seth R Powell","Good for the switch.","May 2, 2019","This is a cheap good product for memory expansion for your switch.","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1574896726-244","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","daniel","Excellent Micro sd card","August 15, 2019","Nice Product. It works as described no issues and is the original, not fake like those that are on ebay very happy with my purchase :)","5.0 out of 5 stars","Next page→","https://www.amazon.com/SanDisk-MicroSDXC-Memory-Nintendo-Switch/product-reviews/B07KXQX3S3/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
