web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574954576-15164","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Patrick mccullagh","great for small area;s.","April 14, 2019","Dirt gathers underneath the shoe & prevents full penetration, try to use when lawn is dry!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954569-15130","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Spaldsy","Some Assembly Required","April 2, 2019","Have to admit I was relieved that this package of yard spikes comes disassembled, since sometimes the delivery folks leave these packages behind the garage door.

The spikes aren’t hard to put together. They’re glorified nails in my view. The plastic foot holders were fairly rigid, so I figured they’d be sturdy enough to stand on. The straps buckled these in fairly well.

It had been raining recently, so the ground is nice and soft. Even Georgia clay, hard as it is, yields to rain after a while.

I have used an aerator before- the real, heavy kind. That one really pulls out the yard plugs.

This I imagine would qualify for a distinct “next best thing.”

Now, on to the test itself. How ridiculous did I look? Plenty. You may want to try this in the dark. You really kind of look ridiculous. I was warned by plenty of friends that their experiences with this type of product were largely laugh riots.

But the overall task took me about 45 minutes.

And really, since the stakes go about 7 inches deep, I think that’s a pretty good deal for the money. You get exercise and the knowledge that you saved yourself a few bucks on a real aerator and that you just did something really nice for your lawn.","3.0 out of 5 stars","",""
"1574954571-15138","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Regina","Easy and effective","March 31, 2019","These aerator shoes are really easy to put on. I like that they have the adjustable Velcro straps so I can use them or my husband can use them. The spikes are a good length, long enough to be effective but not too long that you have to walk like a maniac trying to get your foot off the ground every time you take a step.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954576-15157","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Renee Johnson","Fun!","May 14, 2019","I thought they were fun to use even though I got stuck a few times!!!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954569-15135","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ms.Angel","Best For Large feer","April 24, 2019","Straps at the front of shoe do not adjust well. Had to constantly adjust while wearing or would trip amd fall. May work better a person with larger feet.","3.0 out of 5 stars","",""
"1574954576-15161","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Works good! Medium sturdiness however.","May 5, 2019","Worked as expected for aerating lawn. One spike did break off (plastic base included) halfway through its first lawn job.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954571-15139","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","James E. Wolff","Good deal and they worked for me.","September 12, 2019","These were the least expensive ones with prime shipping so I took a chance on them. They were easy enough to assemble and were easy to secure to my feet. It's a little tricky keeping your balance but they did exactly what I needed. I would recommend this product.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954571-15142","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JD","The product delivers as advertised (assembly required)","April 15, 2019","These are shoe attachments - more 'soles' than 'shoes'. It took a while to attach the screws to the plastic soles but eventually everything worked as expected. I used them to aerate the lawn, so far once.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954574-15154","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Arrived with missing hardware","April 6, 2019","The Shoe is easy enough to assemble, however on arrival I only had enough nuts to assemble one shoe and was short a metal stake on the second.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574954571-15143","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mr. Richard J. Klingenbeck","Can slide off of foot.","April 14, 2019","The more determined you are to make them work, the better they will function. No durections on threading the straps thru the holes.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954571-15137","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","S.Alexander","Good purchase","March 17, 2019","These worked nicely on a flat lawn with sandy type soil.  Although there are only 3 buckles, the shoes stayed on the entire time.  The buckles are metal and thus really easy to ratchet down hard.  The spikes are heavy duty and were easy to insert into the shoes.  Overall a very good purchase.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954569-15127","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mertada","Easy to wear, good leg workout! 💪🏻","March 26, 2019","The packaging of the product could have been much better, there were loose screws and extra parts that had fallen out of the box and into the padded envelope the product was shipped in. Because it was already assembled, there were some scratches on the new product. I took a star away for said reasons. I wear a size 6 in women’s shoe and was still able to use these. They did fit my husband better though. They are kind of fun to wear, and will give you a decent leg workout for just walking around. They seem to do the job and airrate the lawn just fine.","4.0 out of 5 stars","",""
"1574954571-15145","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Derek Raynor","Great product for smaller spaces","April 25, 2019","The product arrived super quick, and the spikes were already attached!
I would recommend that you wear very sturdy shoes and to make the straps as tight as possible. It's great for smaller yards as it does take some time and the straps need to be tightened again rather frequently, but they do work.
Good luck!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954576-15158","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","colleen smith","Makes Aerating doable.","May 21, 2019","Good way to keep the health of the lawn up to par. Easy to do little sections or the whole lawn. We had trouble with rentals so this is a great option.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954569-15126","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mario Gonzalez","Great for light aerating.","March 23, 2019","There are some areas in my yard that are very compacted and I have used a screwdriver in the past to do some light aeration in those areas and around the trees but wanted something a bit faster. I was a little skeptical about trying these but they work very well. They took a little while to put together since you have to manually put on every bolt and strap but it was simple enough. I will say I thought 4 straps was overkill but I am glad I had them, I had no issues getting in and out of the dirt. Great buy.","5.0 out of 5 stars","",""
"1574954576-15159","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Disappointed.  Look elsewhere.","October 8, 2019","Difficult to use.  Extremely large shoe.  Hard to get around sneaker at heal.  Straps are impossible to loosen once they have been tightened.  Do not recommend.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954574-15150","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","David Ellsworth","Product shipped broken","June 8, 2019","I opened box and green shoe broken and no damage to box which means this was packed and shipped broken. Poor quality, waste of money.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574954569-15134","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Horton","Broke on first use.","November 16, 2019","The good thing about these- they came assembled. And that's all I can say that is good. On the very first use a spike broke. They were exteremely difficult to use, even on my small yard. It was difficult to pull them out of the ground, and you lose your balance while trying to pull your foot out of the ground. A pain. Eady to return though!","2.0 out of 5 stars","",""
"1574954571-15136","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","brenda","lawn","March 29, 2019","these will probably fit up to a man size 9. the spikes are very easy to install, and the straps are also easy to install. now all I have to do is wait till the snow melts away and my lawn dries up.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954571-15144","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","TJ","Straps do not stay tight!!!","April 28, 2019","After pulling them out of the box, I thought these are awesome and can't wait to try them. After assembling the product, I went out to the lawn and as soon as I starting walking the straps came loose and my feet would slide out. I thought maybe I didn't tight them enough. Tried again but with them as tight as I could get them they came loose again. First thought that came to mine was these are are no good. I wouldn't recommend these to anyone.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954571-15141","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Thiago F","Great product","May 31, 2019","It actually worked pretty well.

My only comment is about the straps. Their design is not the best in class. It takes a minute or so to put them on and you have to really tighten them up so the whole thing does not slip from your feet/shoe","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574954574-15151","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael","Actually work well!!","October 24, 2019","First Amazon review because these actually work well! I did it the day after a decent rain so the ground was soft. Worked very well in clay soil and gave me a decent leg workout (got a flair up of Achilles tendinitis). Excellent product for the money.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574954569-15128","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Steven","This was quite the workout.","April 4, 2019","This was quite the workout. We have some rocky dry spots in our lawn. Seed alone didn't work. So I needed to try aerating it.
These shoes worked well for the spots.
It's quite heavy walking with these, stuck in the ground, so I wouldn't recommend doing an entire yard with it. But for me treating the bad spots, this worked great.","5.0 out of 5 stars","",""
"1574954576-15162","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rock204","Great product","May 17, 2019","Worked like a charm","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954576-15165","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kevin Gersch","Takes some practice to use.","March 9, 2019","They worked well and took some getting use to. The main problem was walking up hill. The back off my boot jumped over the back of the back rest multiple times. I had to really tighten the straps multiple times.  Over they worked as expected.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954569-15132","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Works, Kinda","May 1, 2019","I saw these and decided to give them a try.  I would rather just hire the job done but my cable company only buried the cable feed 1 inch deep (I have tried repeatedly to get the cable company out to bury the cable correctly, no success as I'm sure any of you that had to deal with a cable company can well Imagine)  and I know whoever I hired to do the job would end up running over the cable and punching many holes in.  At least I though with these I can do it myself and keep away from the cable as well as the irrigation sprinklers heads.  They do work when I can keep them on, A big problem though .  My foot keeps coming out, the straps won't stay tight adding to the problem.  I have a fix in mind to try,  bolt an old pair of shoes permanently to the aerator shoes hoping that will solve the issue (Will update if successful).  I'm sure the neighbors do get plenty of laughs watching me try to use them.","2.0 out of 5 stars","",""
"1574954574-15155","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Shane Jensen","not sturdy, but one lawn aeration for $10, ok","November 2, 2019","very cheap alternative to aerate your yard compared to hiring a company to aerate your yard, I used them to aerate and they worked good until I was walking on some concrete and stepped on a loose strap and fell, ( I was ok, sure it looked pretty funny) some of the nails came out in one sandal, lasted one lawn aeration...for $10, ok","3.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574954576-15160","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Brian K. Dillier","Don’t waste your money","October 24, 2019","Don’t waste your money","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574954569-15129","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Uncle I","Solidly made aeration shoes","April 2, 2019","These are very solidly built with good sized spikes.  Although I have not actually used them in my yard yet because the lawn is still very soggy from the tremendous amount of snow that we received this winter, I am certain that these spikes will do the job, and it sure beats the price vs. what a lawn service charged me last year.  I also like that these included extra spikes, screws, washers and nuts to replace any that may loosen up during use and can not be found.","5.0 out of 5 stars","",""
"1574954571-15140","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","april","Great for yard work","April 5, 2019","These look just like the picture. You have to assemble the spikes but it’s very easy. We are trying to grow our lawn so this is perfect.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wistar-Aerator-Shoes-Buckles-Straps/product-reviews/B07H31J389/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
