web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574329491-11503","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Della Rodriguez","One Star","March 17, 2017","low budget horrible acting this is the worse B movie I ever seen!!!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1574329442-11286","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","One Star","May 4, 2016","Its not even good cheesy","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1574329478-11449","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","2Margaret Johnson","The becoming","May 29, 2015","Don't waste your time.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1574329462-11376","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","I4Y","Is this film a prank for the viewers?","November 27, 2015","WTF? This movie must have been a joke.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1574329536-11710","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","bright","It's very great movie, awesome actors and actress","May 23, 2016","It's very great movie , awesome actors and actress. It very informative and we need it this time of the world . I appreciate the whole group and the management term . God bless u all and keep the good work .","5.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1574329489-11500","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christine Flanagan","One Star","September 25, 2015","horrible","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1574329436-11263","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gregory J Snyder","skip this one!","October 27, 2015","Bad movie.  Bad acting, bad writing, bad quality all around!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1574329550-11763","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","One Star","October 7, 2014","Did not like","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1574329496-11522","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Nevrlkbak","One Star","July 14, 2015","Didn't hold my attention.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews"
"1574329446-11304","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Matthew Johnson","Absolutely the worst movie I have ever tried to watch.","August 14, 2015","Didn't make it past 20 minutes.  The only thing worst than the horrific acting was the abhorrent lack of creativity in the dialog.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1574329505-11569","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","TNtopgun","One Star","July 20, 2016","The Sharknado comment basically sums it up... enough said!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1574329439-11272","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Five Stars","September 19, 2016","Great Movie!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1574329451-11324","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SEAdams","Big steaming pile","May 11, 2015","As bad, or possibly worse than ""Birdemic"".  Rifftrax needs to riff this.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1574329485-11475","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Anita Apostol","Waste of money","February 4, 2017","I would give it a 0.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1574329416-11173","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Manesia Kelly","A waste of film","February 29, 2016","This ""movie"" SUCKS! the acting IS BAD, the dialogue is worse I couldn't watch this piece of garbage 10 mins. before I got very disappointed (huh) I thought I was going to be seeing a ""good"" movie cause of the title DON'T LET THE TITLE FOOL YOU!! this ""movie"" IS a Big waste of time PERIOD!! somebody should've stopped this from ever getting out in the movie world. DON'T WASTE YOUR TIME WITH THIS unless you really like cheaply made movie's and bad acting plus dialogue to match","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574329545-11744","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","One Star","July 23, 2016","Badly made","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&reviewerType=all_reviews"
"1574329439-11280","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Thomboze Amazon Customer","Interesting execution of of end of days scenario refreshing Latin ...","June 17, 2015","Interesting execution of of end of days scenario refreshing Latin sub text although the actual culture may be offended","4.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1574329550-11768","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","George","Sucks.","February 2, 2015","Did not make it past the funeral.  Sucks.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1574329498-11536","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","DN Brown","One Star","March 10, 2015","Sad excuse. Didn't make it through 10 minutes. Shut it off.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews"
"1574329482-11468","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Charles C.","One Star","February 17, 2016","Poor acting","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1574329505-11571","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JENNIE RODRIGUEZ","One Star","August 22, 2016","Too gory!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1574329524-11659","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Chris Gillespie","One Star","September 30, 2015","Don't waste you time","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews"
"1574329532-11687","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Saleem","Enjoyable.","September 12, 2015","Not quite 4 stars but definitely 3.6+  Enjoyed it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1574329444-11299","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","C. Brocato","One Star","March 12, 2016","I changed my mind about watching this movie, so I have no judgment.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1574329536-11709","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Stephanie Reynolds","Awful!","July 27, 2014","Don't  waste your time. This ""movie"" is unbelievable awful. I couldn't make it past the funeral. Terrible!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Becoming-2015-Geovanni-Molina/product-reviews/B00M5KODWO/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
