web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574976179-15266","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","VirtualWatts","Bose QuietComfort 35 Series II – Bose SoundLink II – Microsoft Surface, FAIL in an open office","February 4, 2019","I was looking for a pair of headphones to help me with video/VOIP calls in a noisy office environment as an upgrade to my Jabra 370 – I tried Bose QuietComfort 35 Series II – Bose SoundLink II – Microsoft Surface and all three failed.

Bose QC35 best sound quality
Surface failed to work with iPhone X and iPad Pro
Soundlink isn’t noise cancelling
All three have microphones that amplify ALL VOICES IN THE ROOM – fail
Turns out the Jabra 370 really is the best for office communications, but not for taming noisy office.

Our company just moved to a new open office design. That means no walls, no offices, all open space with desks, work stations and huddle areas. I had an office until we moved and was going from speakerphone to headphones. We are a global company thus video conferencing and VOIP con calls are constant on Zoom, Skype, WebEx etc.

I already have a Bluetooth wireless headset Jabra 370, it is “on the ear” with a boom microphone, I thought an “around the ear” would help better with the new noisy office. The Jabra 370 uses a USB transmitter and is pretty much tied to desktops/laptops.

Now, about my special circumstances, I have a hearing disability and wear a hearing aid and Cochlear Implant. For this review what that means is that I hear from things that sit on my ear rather then inside my ear and because I already have the hearing aids cannot wear an ear bud arrangement. I am an IT professional.

This review is of all three subject headsets:
1) Noise Cancellation for Other Party – (FAIL) that is, when on a call what does the other side hear? And here all three failed, on calls the other parties could hear voices from all across the office because the microphone arrays would pick up every voice in the room. For the QC35 weirdly it was only when I was speaking – deathly silent when I wasn’t, but the moment I began to speak all the other voices in the room came through loud and clear, very distracting to the folks on other end of the call, at one point they could hear a conversation 35 feet away very clearly that I couldn't hear because of the headset

2) Noise Cancellation for Wearer– The Soundlink is not noise cancelling (I thought all Bose were) and therefore, it cannot work in a noisy open office environment, the Bose QC35 did the best job of noise cancellation, the Surface okay
But about noise cancellation – Bose is made for like a plane non-voice noisy environment, in an open office where the “noise” is other people talking on phones or in groups, the Bose actually makes the problem WORSE by amplifying surrounding voices

3) Call Quality – all three had good call quality on Win10 bluetooth, but the Surface had terrible quality for other party on the iPhone X and iPad, the other end and con calls could not hear me like I was in a tunnel

4) Pairing - All three headsets paired easily with my Win10 Lenovo corporate laptop, Win10 Surface Book 2 personal laptop, iPad Pro and iPhone X

5) No boom microphone – all three use a microphone array in the ear cup rather than boom microphone, my voice was clear on all three, but other side said QC35 was best sound
But note other voices are picked up as well

6) Surround the ear – all three styles are designed to fit around the ear entirely instead of on or in the ear, I was worried about discomfort based upon other reviews and the Surface has small ear cups, but all fit well over my (somewhat) oversized Obama type ears. The Bose were the most comfortable, in a warm office I can tell the Surface would have a sweat issue

7) Sound clarity – all three had very good voice sound clarity, but the Bose QC35 did so with less volume turned up, volume of 8 – 10 for others while volume of 5 on Bose QC35 to hear the same thing

8) Interoperability – all three operated fine on all manner of video, voip, UCaaS and web calls

9) Multi-device – in theory all three are supposed to connect to both phone and computer for dual inputs, I guess to hear music and then take a call or conversation, in reality that is horrible because my VOIP calls were constantly interrupted by the alerts and messages from my phone, the headset was constantly switching back and forth, and once, my iPhone randomly began playing music during a VOIP con call

10) Digital Aid/Cochlear – all three work fine with digital hearing and BTE hearing aids, and Advanced Bionics Cochlear implant

11) Sound Quality – my focus was on voice clarity not music, all three have excellent sound quality, The QC35 the best, then the Surface and then the Soundlink, the volume on the QC35 did not have to go as high to get the same results as the other two","2.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1574976165-15201","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","S. Howard","I bought these solely for noise cancellation","November 21, 2018","I bought these Bose headphones solely for the purpose of noise cancellation.  I work at a desk in a room that has a very large overhead fan that goes on and off all day.  The noise is so bad that I found myself getting stressed and literally putting my hands over my ears.  The headphones are absolutely awesome at canceling out that noise.  I wear them virtually all day at work, and I can barely tell when the fan is on versus when it's off.  They are very comfortable, and my ears don't get hot as some other people mentioned.  The part that goes over my ears is actually big enough that my earlobes don't get crushed, which was a problem with the last headphones I tried.  I also have a big head, and these aren't too tight.  Overall extremely comfortable.  My only complaint is that they require being connected to a cell phone in order to work.  So if I forget to bring my cell phone to work -- no headphones.  If my cell phones dies -- no headphones.  I can't understand whey they couldn't make these so that the noise cancellation would work regardless of whether I had my cell phone with me.  In fact you should be able to use the wire to connect them to the computer and listen to something there without a cell phone as well.  The only feature that should require a phone is talking on the phone.  It doesn't make sense that they are useless without one.  These would be five stars -- ten stars!! -- if I could just use them without the phone.  Still very happy with these headphones though, would definitely buy again.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574976483-16727","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Paul Thomas","Good sound","May 27, 2019","Comfortable and have excellent sound.  I wish that they didn't instruct me to download their app in order to use them.  It's not necessary.  They should have paper set-up instructions or give a website to refer to.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&pageNumber=157&reviewerType=all_reviews"
"1574976455-16600","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Deecat","Best Headphones Ever!","November 17, 2018","I use the headphones mostly when I go to the gym which is very noisy.  This Bose product is perfect!  It cancels the noise and  has fantastic sound!  I am so surprised about its battery life.  It is very long lasting!  In short, I love my headphones!  I’m not quite sure how to use the built-in Alexi?","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&pageNumber=144&reviewerType=all_reviews"
"1574976376-16230","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","sundancr123","Worth every penny","May 25, 2019","Wore these on a plane and was able to sit through 3 hours of an infant screaming directly behind me. I could also still hear my movie when the flight attendant kept talking over the loud speaker","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews"
"1574976338-16041","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","April","Awesome sound nose canceling is as advertised","January 16, 2018","Bought these for my boyfriend. Everything is as advertised. He can basically ignore anything I say due to the noise canceling feature. Its his favorite thing. The sound is pretty great too. He wears them while working around the house allot and on flights. It also helps when using loud tools such as table saws etc.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&reviewerType=all_reviews"
"1574976504-16839","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","joseph jackson","Good quality and clear sound!","December 24, 2018","Very nice quality! Sounds great and travel case is really nice. Just what i wanted!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&pageNumber=168&reviewerType=all_reviews"
"1574976562-17116","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Al","Unbelievable difference","July 9, 2019","Great at cancelling out airplane noise.  Perfectly quiet on a noisy flight.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_196?ie=UTF8&pageNumber=196&reviewerType=all_reviews"
"1574976249-15599","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mama Bear of four","Amazing headphones!","March 10, 2019","Amazing headphones!  Bought these for my daughter- she has autism and suffers with certain sounds. These headphones have been a game changer. They allow us to go out in public without fear of loud noises effecting our daughter. I would recommend to anyone with our situation.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews"
"1574976202-15373","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","naa134","Good, comfortable headphones for long wear","September 25, 2019","I bought these headphones for my very long flight to China. The best feature about them is comfort. They fit over my ears so they were not pressing on my ears at all. I also wear glasses and they were not pressing into the sides of my glasses. I was able to wear them for hours without any discomfort. I synced them with my tablet to watch shows and movies on the flight. The sound quality was really good and the bluetooth worked great. There is also a cord to plug in to devices if you don't want to use the bluetooth. I think the noise cancellation feature works good, but not great. It blocked out some of the loud plane engine noises and some surrounding noises, but not everything completely. There were crying children on the flight which I heard through the headphones. I guess I expected them to block out all surrounding noise completely instead of just muffling the sounds. Using a pair of earplugs in addition to these headphones would be good to block out all sounds. Overall, I really like the headphones for the comfort they provided.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1574976436-16514","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Summers Family","I didnt know I needed these","August 9, 2019","These are expensive and worth every penny. I had no idea headphones could sound like this. There is no going back!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews"
"1574976499-16811","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Melissa","worth the money","December 14, 2018","Great headphones!  I can wear them while on the treadmill and not have to turn up the volume on the computer or phone due to background noise.  They are really comfortable, too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&pageNumber=165&reviewerType=all_reviews"
"1574976552-17075","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gwen D","Great investment for students!","February 8, 2018","A great investment for a student when they need to concentrate! The noise cancelling really works especially when music is playing too. I also like how they can connect to multiple devices at once! I just wish they came in more colors.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_191?ie=UTF8&pageNumber=191&reviewerType=all_reviews"
"1574976271-15714","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kevin","Occasional connectivity problems","January 15, 2019","I was expecting these headphones to be perfect for the price I bought them at, but they are still very nice to have. The comfort is great and they do a great job blocking out general sound. I occasionally have blue-tooth connectivity problems, though, even when my phone is in my pants pocket. I also found the Alexa feature absolutely useless. I haven't tried the cheaper version of these headphones, but I think I might have been satisfied with those and paid half the price.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1574976332-16012","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Spoon","Nice sellers","October 20, 2019","I contacted the company before buying these to ask some questions and they were super quick to respond. We got a refurbished ones and they work very well. I don’t know if any headphones are truly 100% noise canceling, but these seem to help","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews"
"1574976494-16791","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MSJ","Noise cancelling","August 24, 2019","Great noise cancelling headphones","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&pageNumber=163&reviewerType=all_reviews"
"1574976239-15549","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Salty Caramel","Keeps you sane on long plane rides.","August 25, 2018","Wore on a 14 hour plane ride.  Keeps you protected from the engine noise.  And helps you sleep.  It really does block out the noises around you.  Plus there are 2 levels of noise canceling.  You can choose how much noise you want blocked. How much is your sanity worth on long trips?  Buy these...
Also works great for mobile phone calls. And listening to audio in noisy public spaces.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&reviewerType=all_reviews"
"1574976576-17189","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SherryA","Sound is excellent!","January 14, 2018","Totally blocks out surrounding noise and distractions!  Sound is excellent!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_203?ie=UTF8&pageNumber=203&reviewerType=all_reviews"
"1574976412-16386","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sea Dog","Fantastic Stuff","May 14, 2019","Used it on a transcontinental 16 hrs flight. Enjoyed the music and then just the noise cancelling, almost all the way. Great Stuff!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_123?ie=UTF8&pageNumber=123&reviewerType=all_reviews"
"1574976378-16241","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Washington Irving","Great, but only indoors","January 22, 2019","Generally these are fantastic, my only gripe is how bad the noise cancellation is when it's windy: it's actually worse than normal headphones.

If you plan to use them on planes or inside go for it, but if you need them outdoors look elsewhere.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews"
"1574976453-16589","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jennifer Oh","Great headphones","June 8, 2019","Only thing I didn’t like was how sweaty my ears got if I wore them for a while.  Everything else was great.  Would definitely recommend.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&pageNumber=143&reviewerType=all_reviews"
"1574976478-16708","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lola Joyner","Great Product","January 15, 2019","I ordered these headphones for my hubby as a gift for Christmas and ever since I gifted it to him he seems to never to take them off. He loves them and I love the fact that he enjoys them! He connects them wirelessly to our tv and at night watches his favorite shows on full blast without waking me up.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&pageNumber=155&reviewerType=all_reviews"
"1574976422-16440","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M Zak","Awesome product!","July 13, 2019","I'm not an audiophile but appreciate these immensely. I swear these helped me to not feel jet lagged on a couple of overseas trips. To not hear the constant noise of an airplane was so nice! I'm also shocked at the battery life these have. Just love them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&pageNumber=128&reviewerType=all_reviews"
"1574976275-15728","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J. Tate","Not good for bus/subway","July 15, 2019","These headphones are ok.  Certainly not worthy of $350. They have good sound quality, ok bass, and great battery life. But they lack in volume, and the noise canceling is more annoying than useful. It worked decent on an airplane canceling the steady sound of the engine, but on a bus/subway it was terrible. The noise canceling causes a little pressure on the ears, this was fine when canceling a steady noise, but with each bump, rattle and squeak of the bus and subway, there was noticeable pressure fluctuations and “drumming” that coincided with each bump/rattle. Very annoying. So much so I just turned off the canceling completely.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/product-reviews/B07NXDPLJ9/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&reviewerType=all_reviews"
